In,Out,date,weekday,hour,year,month,dayofyear,weekofyear,holiday
209,474,28,6,8,2013,7,209,30,0
381,685,28,6,9,2013,7,209,30,0
640,982,28,6,10,2013,7,209,30,0
799,1042,28,6,11,2013,7,209,30,0
959,966,28,6,12,2013,7,209,30,0
913,959,28,6,13,2013,7,209,30,0
946,915,28,6,14,2013,7,209,30,0
860,837,28,6,15,2013,7,209,30,0
905,891,28,6,16,2013,7,209,30,0
946,771,28,6,17,2013,7,209,30,0
845,687,28,6,18,2013,7,209,30,0
593,594,28,6,19,2013,7,209,30,0
329,453,28,6,20,2013,7,209,30,0
254,354,28,6,21,2013,7,209,30,0
170,261,28,6,22,2013,7,209,30,0
80,128,28,6,23,2013,7,209,30,0
50,50,29,0,0,2013,7,210,31,0
21,21,29,0,1,2013,7,210,31,0
18,26,29,0,2,2013,7,210,31,0
13,17,29,0,3,2013,7,210,31,0
14,18,29,0,4,2013,7,210,31,0
30,53,29,0,5,2013,7,210,31,0
83,151,29,0,6,2013,7,210,31,0
248,282,29,0,7,2013,7,210,31,0
363,428,29,0,8,2013,7,210,31,0
349,658,29,0,9,2013,7,210,31,0
536,780,29,0,10,2013,7,210,31,0
715,750,29,0,11,2013,7,210,31,0
735,680,29,0,12,2013,7,210,31,0
708,670,29,0,13,2013,7,210,31,0
806,687,29,0,14,2013,7,210,31,0
755,678,29,0,15,2013,7,210,31,0
706,703,29,0,16,2013,7,210,31,0
674,676,29,0,17,2013,7,210,31,0
614,540,29,0,18,2013,7,210,31,0
505,351,29,0,19,2013,7,210,31,0
313,324,29,0,20,2013,7,210,31,0
252,269,29,0,21,2013,7,210,31,0
165,151,29,0,22,2013,7,210,31,0
84,87,29,0,23,2013,7,210,31,0
29,32,30,1,0,2013,7,211,31,0
14,15,30,1,1,2013,7,211,31,0
11,13,30,1,2,2013,7,211,31,0
15,16,30,1,3,2013,7,211,31,0
18,23,30,1,4,2013,7,211,31,0
42,50,30,1,5,2013,7,211,31,0
98,145,30,1,6,2013,7,211,31,0
258,292,30,1,7,2013,7,211,31,0
416,506,30,1,8,2013,7,211,31,0
359,679,30,1,9,2013,7,211,31,0
501,805,30,1,10,2013,7,211,31,0
600,734,30,1,11,2013,7,211,31,0
684,655,30,1,12,2013,7,211,31,0
677,632,30,1,13,2013,7,211,31,0
729,654,30,1,14,2013,7,211,31,0
789,703,30,1,15,2013,7,211,31,0
853,752,30,1,16,2013,7,211,31,0
869,687,30,1,17,2013,7,211,31,0
811,588,30,1,18,2013,7,211,31,0
588,471,30,1,19,2013,7,211,31,0
407,412,30,1,20,2013,7,211,31,0
333,345,30,1,21,2013,7,211,31,0
178,240,30,1,22,2013,7,211,31,0
80,144,30,1,23,2013,7,211,31,0
41,40,31,2,0,2013,7,212,31,0
27,21,31,2,1,2013,7,212,31,0
11,10,31,2,2,2013,7,212,31,0
10,25,31,2,3,2013,7,212,31,0
12,14,31,2,4,2013,7,212,31,0
49,61,31,2,5,2013,7,212,31,0
94,151,31,2,6,2013,7,212,31,0
254,302,31,2,7,2013,7,212,31,0
396,495,31,2,8,2013,7,212,31,0
404,697,31,2,9,2013,7,212,31,0
522,866,31,2,10,2013,7,212,31,0
681,761,31,2,11,2013,7,212,31,0
706,672,31,2,12,2013,7,212,31,0
730,710,31,2,13,2013,7,212,31,0
731,693,31,2,14,2013,7,212,31,0
801,713,31,2,15,2013,7,212,31,0
838,824,31,2,16,2013,7,212,31,0
960,782,31,2,17,2013,7,212,31,0
759,522,31,2,18,2013,7,212,31,0
562,423,31,2,19,2013,7,212,31,0
393,409,31,2,20,2013,7,212,31,0
275,347,31,2,21,2013,7,212,31,0
195,181,31,2,22,2013,7,212,31,0
84,111,31,2,23,2013,7,212,31,0
57,33,1,3,0,2013,8,213,31,0
22,26,1,3,1,2013,8,213,31,0
18,16,1,3,2,2013,8,213,31,0
8,21,1,3,3,2013,8,213,31,0
24,21,1,3,4,2013,8,213,31,0
49,57,1,3,5,2013,8,213,31,0
102,161,1,3,6,2013,8,213,31,0
264,294,1,3,7,2013,8,213,31,0
383,559,1,3,8,2013,8,213,31,0
398,725,1,3,9,2013,8,213,31,0
565,847,1,3,10,2013,8,213,31,0
644,773,1,3,11,2013,8,213,31,0
735,652,1,3,12,2013,8,213,31,0
678,645,1,3,13,2013,8,213,31,0
869,780,1,3,14,2013,8,213,31,0
921,718,1,3,15,2013,8,213,31,0
782,754,1,3,16,2013,8,213,31,0
795,703,1,3,17,2013,8,213,31,0
687,537,1,3,18,2013,8,213,31,0
564,438,1,3,19,2013,8,213,31,0
370,364,1,3,20,2013,8,213,31,0
300,312,1,3,21,2013,8,213,31,0
223,185,1,3,22,2013,8,213,31,0
90,116,1,3,23,2013,8,213,31,0
61,33,2,4,0,2013,8,214,31,0
34,38,2,4,1,2013,8,214,31,0
26,27,2,4,2,2013,8,214,31,0
15,26,2,4,3,2013,8,214,31,0
23,29,2,4,4,2013,8,214,31,0
44,60,2,4,5,2013,8,214,31,0
109,134,2,4,6,2013,8,214,31,0
237,302,2,4,7,2013,8,214,31,0
363,474,2,4,8,2013,8,214,31,0
419,741,2,4,9,2013,8,214,31,0
568,869,2,4,10,2013,8,214,31,0
806,862,2,4,11,2013,8,214,31,0
891,786,2,4,12,2013,8,214,31,0
800,707,2,4,13,2013,8,214,31,0
875,798,2,4,14,2013,8,214,31,0
914,774,2,4,15,2013,8,214,31,0
1060,892,2,4,16,2013,8,214,31,0
930,758,2,4,17,2013,8,214,31,0
903,589,2,4,18,2013,8,214,31,0
688,452,2,4,19,2013,8,214,31,0
510,347,2,4,20,2013,8,214,31,0
385,357,2,4,21,2013,8,214,31,0
282,242,2,4,22,2013,8,214,31,0
122,154,2,4,23,2013,8,214,31,0
87,56,3,5,0,2013,8,215,31,0
40,37,3,5,1,2013,8,215,31,0
21,31,3,5,2,2013,8,215,31,0
17,21,3,5,3,2013,8,215,31,0
18,17,3,5,4,2013,8,215,31,0
25,45,3,5,5,2013,8,215,31,0
70,123,3,5,6,2013,8,215,31,0
130,271,3,5,7,2013,8,215,31,0
240,518,3,5,8,2013,8,215,31,0
519,834,3,5,9,2013,8,215,31,0
757,992,3,5,10,2013,8,215,31,0
1064,913,3,5,11,2013,8,215,31,0
1186,901,3,5,12,2013,8,215,31,0
1174,921,3,5,13,2013,8,215,31,0
1250,926,3,5,14,2013,8,215,31,0
1520,1108,3,5,15,2013,8,215,31,0
1353,1065,3,5,16,2013,8,215,31,0
1144,1014,3,5,17,2013,8,215,31,0
1003,917,3,5,18,2013,8,215,31,0
821,881,3,5,19,2013,8,215,31,0
652,755,3,5,20,2013,8,215,31,0
411,658,3,5,21,2013,8,215,31,0
265,441,3,5,22,2013,8,215,31,0
165,209,3,5,23,2013,8,215,31,0
91,93,4,6,0,2013,8,216,31,0
44,62,4,6,1,2013,8,216,31,0
32,39,4,6,2,2013,8,216,31,0
18,25,4,6,3,2013,8,216,31,0
10,18,4,6,4,2013,8,216,31,0
20,43,4,6,5,2013,8,216,31,0
57,121,4,6,6,2013,8,216,31,0
132,241,4,6,7,2013,8,216,31,0
255,491,4,6,8,2013,8,216,31,0
433,787,4,6,9,2013,8,216,31,0
784,998,4,6,10,2013,8,216,31,0
1050,1079,4,6,11,2013,8,216,31,0
1531,1062,4,6,12,2013,8,216,31,0
1430,986,4,6,13,2013,8,216,31,0
1314,1105,4,6,14,2013,8,216,31,0
1312,1187,4,6,15,2013,8,216,31,0
1242,1175,4,6,16,2013,8,216,31,0
1130,1119,4,6,17,2013,8,216,31,0
1034,993,4,6,18,2013,8,216,31,0
783,853,4,6,19,2013,8,216,31,0
519,717,4,6,20,2013,8,216,31,0
390,750,4,6,21,2013,8,216,31,0
207,429,4,6,22,2013,8,216,31,0
164,231,4,6,23,2013,8,216,31,0
97,85,5,0,0,2013,8,217,32,0
36,32,5,0,1,2013,8,217,32,0
38,43,5,0,2,2013,8,217,32,0
18,31,5,0,3,2013,8,217,32,0
15,26,5,0,4,2013,8,217,32,0
24,49,5,0,5,2013,8,217,32,0
69,111,5,0,6,2013,8,217,32,0
151,278,5,0,7,2013,8,217,32,0
233,541,5,0,8,2013,8,217,32,0
422,777,5,0,9,2013,8,217,32,0
575,1102,5,0,10,2013,8,217,32,0
882,1203,5,0,11,2013,8,217,32,0
1040,977,5,0,12,2013,8,217,32,0
988,828,5,0,13,2013,8,217,32,0
1015,929,5,0,14,2013,8,217,32,0
1022,1024,5,0,15,2013,8,217,32,0
975,996,5,0,16,2013,8,217,32,0
829,843,5,0,17,2013,8,217,32,0
859,725,5,0,18,2013,8,217,32,0
592,665,5,0,19,2013,8,217,32,0
448,494,5,0,20,2013,8,217,32,0
326,438,5,0,21,2013,8,217,32,0
219,241,5,0,22,2013,8,217,32,0
137,147,5,0,23,2013,8,217,32,0
58,60,6,1,0,2013,8,218,32,0
37,18,6,1,1,2013,8,218,32,0
21,26,6,1,2,2013,8,218,32,0
13,24,6,1,3,2013,8,218,32,0
15,21,6,1,4,2013,8,218,32,0
33,71,6,1,5,2013,8,218,32,0
103,151,6,1,6,2013,8,218,32,0
240,346,6,1,7,2013,8,218,32,0
397,605,6,1,8,2013,8,218,32,0
451,721,6,1,9,2013,8,218,32,0
564,890,6,1,10,2013,8,218,32,0
699,806,6,1,11,2013,8,218,32,0
827,700,6,1,12,2013,8,218,32,0
755,738,6,1,13,2013,8,218,32,0
836,754,6,1,14,2013,8,218,32,0
845,744,6,1,15,2013,8,218,32,0
959,850,6,1,16,2013,8,218,32,0
945,759,6,1,17,2013,8,218,32,0
826,584,6,1,18,2013,8,218,32,0
593,492,6,1,19,2013,8,218,32,0
338,395,6,1,20,2013,8,218,32,0
265,302,6,1,21,2013,8,218,32,0
126,193,6,1,22,2013,8,218,32,0
72,74,6,1,23,2013,8,218,32,0
42,49,7,2,0,2013,8,219,32,0
19,26,7,2,1,2013,8,219,32,0
16,15,7,2,2,2013,8,219,32,0
11,14,7,2,3,2013,8,219,32,0
15,16,7,2,4,2013,8,219,32,0
28,45,7,2,5,2013,8,219,32,0
96,153,7,2,6,2013,8,219,32,0
235,314,7,2,7,2013,8,219,32,0
389,534,7,2,8,2013,8,219,32,0
467,678,7,2,9,2013,8,219,32,0
554,859,7,2,10,2013,8,219,32,0
679,809,7,2,11,2013,8,219,32,0
737,667,7,2,12,2013,8,219,32,0
783,646,7,2,13,2013,8,219,32,0
764,658,7,2,14,2013,8,219,32,0
864,746,7,2,15,2013,8,219,32,0
890,798,7,2,16,2013,8,219,32,0
1022,763,7,2,17,2013,8,219,32,0
847,594,7,2,18,2013,8,219,32,0
569,466,7,2,19,2013,8,219,32,0
387,403,7,2,20,2013,8,219,32,0
310,419,7,2,21,2013,8,219,32,0
169,345,7,2,22,2013,8,219,32,0
75,123,7,2,23,2013,8,219,32,0
57,46,8,3,0,2013,8,220,32,0
25,19,8,3,1,2013,8,220,32,0
15,24,8,3,2,2013,8,220,32,0
10,20,8,3,3,2013,8,220,32,0
13,16,8,3,4,2013,8,220,32,0
26,51,8,3,5,2013,8,220,32,0
106,148,8,3,6,2013,8,220,32,0
267,311,8,3,7,2013,8,220,32,0
383,593,8,3,8,2013,8,220,32,0
400,692,8,3,9,2013,8,220,32,0
544,852,8,3,10,2013,8,220,32,0
706,728,8,3,11,2013,8,220,32,0
654,677,8,3,12,2013,8,220,32,0
675,675,8,3,13,2013,8,220,32,0
747,703,8,3,14,2013,8,220,32,0
781,766,8,3,15,2013,8,220,32,0
829,767,8,3,16,2013,8,220,32,0
918,738,8,3,17,2013,8,220,32,0
817,583,8,3,18,2013,8,220,32,0
574,512,8,3,19,2013,8,220,32,0
387,389,8,3,20,2013,8,220,32,0
295,309,8,3,21,2013,8,220,32,0
159,189,8,3,22,2013,8,220,32,0
90,100,8,3,23,2013,8,220,32,0
61,46,9,4,0,2013,8,221,32,0
25,26,9,4,1,2013,8,221,32,0
23,19,9,4,2,2013,8,221,32,0
9,19,9,4,3,2013,8,221,32,0
18,22,9,4,4,2013,8,221,32,0
31,45,9,4,5,2013,8,221,32,0
100,135,9,4,6,2013,8,221,32,0
249,302,9,4,7,2013,8,221,32,0
365,540,9,4,8,2013,8,221,32,0
398,750,9,4,9,2013,8,221,32,0
564,864,9,4,10,2013,8,221,32,0
724,828,9,4,11,2013,8,221,32,0
861,811,9,4,12,2013,8,221,32,0
798,770,9,4,13,2013,8,221,32,0
844,824,9,4,14,2013,8,221,32,0
975,915,9,4,15,2013,8,221,32,0
1020,836,9,4,16,2013,8,221,32,0
970,797,9,4,17,2013,8,221,32,0
945,591,9,4,18,2013,8,221,32,0
699,497,9,4,19,2013,8,221,32,0
546,444,9,4,20,2013,8,221,32,0
358,434,9,4,21,2013,8,221,32,0
226,255,9,4,22,2013,8,221,32,0
140,177,9,4,23,2013,8,221,32,0
80,68,10,5,0,2013,8,222,32,0
42,34,10,5,1,2013,8,222,32,0
26,24,10,5,2,2013,8,222,32,0
20,22,10,5,3,2013,8,222,32,0
19,27,10,5,4,2013,8,222,32,0
25,44,10,5,5,2013,8,222,32,0
68,130,10,5,6,2013,8,222,32,0
149,296,10,5,7,2013,8,222,32,0
242,460,10,5,8,2013,8,222,32,0
389,738,10,5,9,2013,8,222,32,0
646,870,10,5,10,2013,8,222,32,0
956,851,10,5,11,2013,8,222,32,0
1013,864,10,5,12,2013,8,222,32,0
1208,849,10,5,13,2013,8,222,32,0
1294,924,10,5,14,2013,8,222,32,0
1250,1012,10,5,15,2013,8,222,32,0
1200,931,10,5,16,2013,8,222,32,0
1001,923,10,5,17,2013,8,222,32,0
971,839,10,5,18,2013,8,222,32,0
601,815,10,5,19,2013,8,222,32,0
497,702,10,5,20,2013,8,222,32,0
349,658,10,5,21,2013,8,222,32,0
181,374,10,5,22,2013,8,222,32,0
99,193,10,5,23,2013,8,222,32,0
89,101,11,6,0,2013,8,223,32,0
40,56,11,6,1,2013,8,223,32,0
33,40,11,6,2,2013,8,223,32,0
24,30,11,6,3,2013,8,223,32,0
14,23,11,6,4,2013,8,223,32,0
20,32,11,6,5,2013,8,223,32,0
75,111,11,6,6,2013,8,223,32,0
104,208,11,6,7,2013,8,223,32,0
241,488,11,6,8,2013,8,223,32,0
455,765,11,6,9,2013,8,223,32,0
647,881,11,6,10,2013,8,223,32,0
864,1009,11,6,11,2013,8,223,32,0
1030,946,11,6,12,2013,8,223,32,0
1037,910,11,6,13,2013,8,223,32,0
1054,942,11,6,14,2013,8,223,32,0
1163,995,11,6,15,2013,8,223,32,0
1097,1029,11,6,16,2013,8,223,32,0
983,904,11,6,17,2013,8,223,32,0
883,816,11,6,18,2013,8,223,32,0
667,700,11,6,19,2013,8,223,32,0
463,611,11,6,20,2013,8,223,32,0
317,476,11,6,21,2013,8,223,32,0
173,268,11,6,22,2013,8,223,32,0
92,176,11,6,23,2013,8,223,32,0
68,58,12,0,0,2013,8,224,33,0
47,38,12,0,1,2013,8,224,33,0
36,28,12,0,2,2013,8,224,33,0
23,25,12,0,3,2013,8,224,33,0
26,27,12,0,4,2013,8,224,33,0
35,50,12,0,5,2013,8,224,33,0
94,146,12,0,6,2013,8,224,33,0
267,309,12,0,7,2013,8,224,33,0
368,542,12,0,8,2013,8,224,33,0
383,678,12,0,9,2013,8,224,33,0
523,794,12,0,10,2013,8,224,33,0
690,832,12,0,11,2013,8,224,33,0
771,687,12,0,12,2013,8,224,33,0
757,674,12,0,13,2013,8,224,33,0
742,686,12,0,14,2013,8,224,33,0
927,741,12,0,15,2013,8,224,33,0
912,822,12,0,16,2013,8,224,33,0
895,783,12,0,17,2013,8,224,33,0
781,592,12,0,18,2013,8,224,33,0
599,502,12,0,19,2013,8,224,33,0
402,472,12,0,20,2013,8,224,33,0
302,332,12,0,21,2013,8,224,33,0
159,212,12,0,22,2013,8,224,33,0
73,156,12,0,23,2013,8,224,33,0
71,83,13,1,0,2013,8,225,33,0
55,36,13,1,1,2013,8,225,33,0
34,20,13,1,2,2013,8,225,33,0
20,25,13,1,3,2013,8,225,33,0
25,18,13,1,4,2013,8,225,33,0
35,51,13,1,5,2013,8,225,33,0
88,149,13,1,6,2013,8,225,33,0
268,328,13,1,7,2013,8,225,33,0
428,578,13,1,8,2013,8,225,33,0
427,772,13,1,9,2013,8,225,33,0
614,818,13,1,10,2013,8,225,33,0
710,753,13,1,11,2013,8,225,33,0
726,588,13,1,12,2013,8,225,33,0
731,684,13,1,13,2013,8,225,33,0
770,731,13,1,14,2013,8,225,33,0
803,748,13,1,15,2013,8,225,33,0
841,792,13,1,16,2013,8,225,33,0
919,776,13,1,17,2013,8,225,33,0
771,678,13,1,18,2013,8,225,33,0
567,501,13,1,19,2013,8,225,33,0
396,439,13,1,20,2013,8,225,33,0
317,436,13,1,21,2013,8,225,33,0
163,198,13,1,22,2013,8,225,33,0
74,128,13,1,23,2013,8,225,33,0
50,47,14,2,0,2013,8,226,33,0
28,19,14,2,1,2013,8,226,33,0
12,12,14,2,2,2013,8,226,33,0
6,14,14,2,3,2013,8,226,33,0
13,23,14,2,4,2013,8,226,33,0
37,59,14,2,5,2013,8,226,33,0
94,165,14,2,6,2013,8,226,33,0
270,305,14,2,7,2013,8,226,33,0
448,537,14,2,8,2013,8,226,33,0
468,764,14,2,9,2013,8,226,33,0
590,791,14,2,10,2013,8,226,33,0
693,743,14,2,11,2013,8,226,33,0
835,668,14,2,12,2013,8,226,33,0
777,721,14,2,13,2013,8,226,33,0
765,775,14,2,14,2013,8,226,33,0
807,802,14,2,15,2013,8,226,33,0
906,815,14,2,16,2013,8,226,33,0
941,766,14,2,17,2013,8,226,33,0
810,611,14,2,18,2013,8,226,33,0
638,529,14,2,19,2013,8,226,33,0
422,450,14,2,20,2013,8,226,33,0
263,377,14,2,21,2013,8,226,33,0
152,221,14,2,22,2013,8,226,33,0
101,112,14,2,23,2013,8,226,33,0
40,32,15,3,0,2013,8,227,33,0
28,25,15,3,1,2013,8,227,33,0
13,18,15,3,2,2013,8,227,33,0
9,11,15,3,3,2013,8,227,33,0
13,18,15,3,4,2013,8,227,33,0
34,68,15,3,5,2013,8,227,33,0
103,174,15,3,6,2013,8,227,33,0
267,319,15,3,7,2013,8,227,33,0
456,540,15,3,8,2013,8,227,33,0
437,791,15,3,9,2013,8,227,33,0
626,815,15,3,10,2013,8,227,33,0
743,838,15,3,11,2013,8,227,33,0
805,688,15,3,12,2013,8,227,33,0
760,726,15,3,13,2013,8,227,33,0
766,772,15,3,14,2013,8,227,33,0
822,755,15,3,15,2013,8,227,33,0
927,802,15,3,16,2013,8,227,33,0
891,781,15,3,17,2013,8,227,33,0
839,547,15,3,18,2013,8,227,33,0
585,550,15,3,19,2013,8,227,33,0
495,441,15,3,20,2013,8,227,33,0
322,405,15,3,21,2013,8,227,33,0
165,232,15,3,22,2013,8,227,33,0
94,141,15,3,23,2013,8,227,33,0
71,51,16,4,0,2013,8,228,33,0
37,28,16,4,1,2013,8,228,33,0
36,22,16,4,2,2013,8,228,33,0
7,18,16,4,3,2013,8,228,33,0
28,19,16,4,4,2013,8,228,33,0
30,56,16,4,5,2013,8,228,33,0
92,140,16,4,6,2013,8,228,33,0
256,308,16,4,7,2013,8,228,33,0
461,591,16,4,8,2013,8,228,33,0
421,786,16,4,9,2013,8,228,33,0
602,939,16,4,10,2013,8,228,33,0
730,857,16,4,11,2013,8,228,33,0
876,892,16,4,12,2013,8,228,33,0
873,847,16,4,13,2013,8,228,33,0
903,749,16,4,14,2013,8,228,33,0
954,824,16,4,15,2013,8,228,33,0
989,877,16,4,16,2013,8,228,33,0
984,837,16,4,17,2013,8,228,33,0
908,646,16,4,18,2013,8,228,33,0
750,552,16,4,19,2013,8,228,33,0
574,456,16,4,20,2013,8,228,33,0
401,386,16,4,21,2013,8,228,33,0
215,280,16,4,22,2013,8,228,33,0
119,219,16,4,23,2013,8,228,33,0
61,57,17,5,0,2013,8,229,33,0
44,31,17,5,1,2013,8,229,33,0
33,24,17,5,2,2013,8,229,33,0
12,23,17,5,3,2013,8,229,33,0
22,26,17,5,4,2013,8,229,33,0
21,40,17,5,5,2013,8,229,33,0
75,130,17,5,6,2013,8,229,33,0
136,300,17,5,7,2013,8,229,33,0
239,531,17,5,8,2013,8,229,33,0
390,748,17,5,9,2013,8,229,33,0
673,893,17,5,10,2013,8,229,33,0
993,898,17,5,11,2013,8,229,33,0
1221,833,17,5,12,2013,8,229,33,0
1180,819,17,5,13,2013,8,229,33,0
1216,963,17,5,14,2013,8,229,33,0
1313,1049,17,5,15,2013,8,229,33,0
1259,1124,17,5,16,2013,8,229,33,0
1060,906,17,5,17,2013,8,229,33,0
856,818,17,5,18,2013,8,229,33,0
695,769,17,5,19,2013,8,229,33,0
445,738,17,5,20,2013,8,229,33,0
382,644,17,5,21,2013,8,229,33,0
249,399,17,5,22,2013,8,229,33,0
153,211,17,5,23,2013,8,229,33,0
104,103,18,6,0,2013,8,230,33,0
53,55,18,6,1,2013,8,230,33,0
39,39,18,6,2,2013,8,230,33,0
17,29,18,6,3,2013,8,230,33,0
14,29,18,6,4,2013,8,230,33,0
31,41,18,6,5,2013,8,230,33,0
62,95,18,6,6,2013,8,230,33,0
131,262,18,6,7,2013,8,230,33,0
241,470,18,6,8,2013,8,230,33,0
450,810,18,6,9,2013,8,230,33,0
711,1013,18,6,10,2013,8,230,33,0
1006,1018,18,6,11,2013,8,230,33,0
1074,958,18,6,12,2013,8,230,33,0
1152,975,18,6,13,2013,8,230,33,0
1178,973,18,6,14,2013,8,230,33,0
1145,1071,18,6,15,2013,8,230,33,0
1138,1045,18,6,16,2013,8,230,33,0
1051,950,18,6,17,2013,8,230,33,0
951,777,18,6,18,2013,8,230,33,0
721,867,18,6,19,2013,8,230,33,0
392,733,18,6,20,2013,8,230,33,0
257,475,18,6,21,2013,8,230,33,0
127,215,18,6,22,2013,8,230,33,0
92,103,18,6,23,2013,8,230,33,0
68,65,19,0,0,2013,8,231,34,0
40,41,19,0,1,2013,8,231,34,0
28,28,19,0,2,2013,8,231,34,0
9,21,19,0,3,2013,8,231,34,0
18,28,19,0,4,2013,8,231,34,0
25,56,19,0,5,2013,8,231,34,0
86,163,19,0,6,2013,8,231,34,0
286,339,19,0,7,2013,8,231,34,0
463,518,19,0,8,2013,8,231,34,0
420,736,19,0,9,2013,8,231,34,0
513,791,19,0,10,2013,8,231,34,0
689,811,19,0,11,2013,8,231,34,0
799,692,19,0,12,2013,8,231,34,0
765,722,19,0,13,2013,8,231,34,0
792,714,19,0,14,2013,8,231,34,0
841,765,19,0,15,2013,8,231,34,0
958,814,19,0,16,2013,8,231,34,0
869,877,19,0,17,2013,8,231,34,0
755,607,19,0,18,2013,8,231,34,0
518,475,19,0,19,2013,8,231,34,0
402,362,19,0,20,2013,8,231,34,0
255,351,19,0,21,2013,8,231,34,0
153,180,19,0,22,2013,8,231,34,0
94,87,19,0,23,2013,8,231,34,0
37,35,20,1,0,2013,8,232,34,0
17,19,20,1,1,2013,8,232,34,0
10,19,20,1,2,2013,8,232,34,0
15,11,20,1,3,2013,8,232,34,0
18,18,20,1,4,2013,8,232,34,0
29,60,20,1,5,2013,8,232,34,0
102,143,20,1,6,2013,8,232,34,0
320,313,20,1,7,2013,8,232,34,0
476,537,20,1,8,2013,8,232,34,0
411,700,20,1,9,2013,8,232,34,0
577,780,20,1,10,2013,8,232,34,0
697,723,20,1,11,2013,8,232,34,0
710,655,20,1,12,2013,8,232,34,0
735,687,20,1,13,2013,8,232,34,0
725,712,20,1,14,2013,8,232,34,0
821,734,20,1,15,2013,8,232,34,0
865,876,20,1,16,2013,8,232,34,0
869,801,20,1,17,2013,8,232,34,0
756,647,20,1,18,2013,8,232,34,0
550,421,20,1,19,2013,8,232,34,0
358,417,20,1,20,2013,8,232,34,0
274,397,20,1,21,2013,8,232,34,0
109,176,20,1,22,2013,8,232,34,0
77,95,20,1,23,2013,8,232,34,0
46,45,21,2,0,2013,8,233,34,0
24,21,21,2,1,2013,8,233,34,0
9,5,21,2,2,2013,8,233,34,0
12,10,21,2,3,2013,8,233,34,0
15,16,21,2,4,2013,8,233,34,0
33,66,21,2,5,2013,8,233,34,0
95,131,21,2,6,2013,8,233,34,0
262,269,21,2,7,2013,8,233,34,0
426,530,21,2,8,2013,8,233,34,0
403,654,21,2,9,2013,8,233,34,0
562,780,21,2,10,2013,8,233,34,0
695,753,21,2,11,2013,8,233,34,0
734,623,21,2,12,2013,8,233,34,0
725,642,21,2,13,2013,8,233,34,0
765,697,21,2,14,2013,8,233,34,0
758,770,21,2,15,2013,8,233,34,0
869,842,21,2,16,2013,8,233,34,0
847,748,21,2,17,2013,8,233,34,0
743,588,21,2,18,2013,8,233,34,0
545,448,21,2,19,2013,8,233,34,0
404,421,21,2,20,2013,8,233,34,0
281,336,21,2,21,2013,8,233,34,0
157,192,21,2,22,2013,8,233,34,0
121,105,21,2,23,2013,8,233,34,0
63,60,22,3,0,2013,8,234,34,0
32,25,22,3,1,2013,8,234,34,0
14,13,22,3,2,2013,8,234,34,0
9,7,22,3,3,2013,8,234,34,0
17,11,22,3,4,2013,8,234,34,0
34,60,22,3,5,2013,8,234,34,0
87,156,22,3,6,2013,8,234,34,0
268,325,22,3,7,2013,8,234,34,0
423,555,22,3,8,2013,8,234,34,0
424,759,22,3,9,2013,8,234,34,0
582,787,22,3,10,2013,8,234,34,0
675,773,22,3,11,2013,8,234,34,0
714,739,22,3,12,2013,8,234,34,0
753,699,22,3,13,2013,8,234,34,0
803,691,22,3,14,2013,8,234,34,0
821,844,22,3,15,2013,8,234,34,0
979,780,22,3,16,2013,8,234,34,0
958,743,22,3,17,2013,8,234,34,0
784,569,22,3,18,2013,8,234,34,0
646,520,22,3,19,2013,8,234,34,0
427,402,22,3,20,2013,8,234,34,0
317,370,22,3,21,2013,8,234,34,0
148,177,22,3,22,2013,8,234,34,0
83,130,22,3,23,2013,8,234,34,0
45,40,23,4,0,2013,8,235,34,0
25,25,23,4,1,2013,8,235,34,0
23,26,23,4,2,2013,8,235,34,0
12,21,23,4,3,2013,8,235,34,0
22,12,23,4,4,2013,8,235,34,0
32,56,23,4,5,2013,8,235,34,0
108,122,23,4,6,2013,8,235,34,0
244,306,23,4,7,2013,8,235,34,0
390,523,23,4,8,2013,8,235,34,0
400,739,23,4,9,2013,8,235,34,0
588,846,23,4,10,2013,8,235,34,0
675,819,23,4,11,2013,8,235,34,0
843,797,23,4,12,2013,8,235,34,0
987,791,23,4,13,2013,8,235,34,0
1043,867,23,4,14,2013,8,235,34,0
1073,917,23,4,15,2013,8,235,34,0
1081,943,23,4,16,2013,8,235,34,0
1136,922,23,4,17,2013,8,235,34,0
1057,729,23,4,18,2013,8,235,34,0
887,603,23,4,19,2013,8,235,34,0
530,530,23,4,20,2013,8,235,34,0
390,427,23,4,21,2013,8,235,34,0
193,224,23,4,22,2013,8,235,34,0
106,149,23,4,23,2013,8,235,34,0
75,70,24,5,0,2013,8,236,34,0
40,31,24,5,1,2013,8,236,34,0
28,41,24,5,2,2013,8,236,34,0
21,15,24,5,3,2013,8,236,34,0
27,28,24,5,4,2013,8,236,34,0
133,42,24,5,5,2013,8,236,34,0
213,192,24,5,6,2013,8,236,34,0
83,157,24,5,7,2013,8,236,34,0
97,461,24,5,8,2013,8,236,34,0
149,555,24,5,9,2013,8,236,34,0
243,784,24,5,10,2013,8,236,34,0
386,986,24,5,11,2013,8,236,34,0
450,1006,24,5,12,2013,8,236,34,0
452,955,24,5,13,2013,8,236,34,0
735,1103,24,5,14,2013,8,236,34,0
935,1028,24,5,15,2013,8,236,34,0
1079,1000,24,5,16,2013,8,236,34,0
1086,938,24,5,17,2013,8,236,34,0
910,877,24,5,18,2013,8,236,34,0
632,823,24,5,19,2013,8,236,34,0
286,679,24,5,20,2013,8,236,34,0
