Year,Month,Day,Hour Ending,Westbound,Eastbound,Two Way,Day of Week
2024,2,2,1600,859,926,1785,Friday
2024,2,2,1500,838,707,1545,Friday
2024,2,2,1400,738,563,1301,Friday
2024,2,2,1300,758,527,1285,Friday
2024,2,2,1200,784,474,1258,Friday
2024,2,2,1100,706,384,1090,Friday
2024,2,2,1000,747,330,1077,Friday
2024,2,2,900,848,310,1158,Friday
2024,2,2,800,594,180,774,Friday
2024,2,2,700,224,97,321,Friday
2024,2,2,600,102,49,151,Friday
2024,2,2,500,55,46,101,Friday
2024,2,2,400,28,46,74,Friday
2024,2,2,300,31,33,64,Friday
2024,2,2,200,46,38,84,Friday
2024,2,2,100,56,68,124,Friday
2024,2,1,2400,71,73,144,Thursday
2024,2,1,2300,147,143,290,Thursday
2024,2,1,2200,209,174,383,Thursday
2024,2,1,2100,250,224,474,Thursday
2024,2,1,2000,326,299,625,Thursday
2024,2,1,1900,394,536,930,Thursday
2024,2,1,1800,570,796,1366,Thursday
2024,2,1,1700,575,1033,1608,Thursday
2024,2,1,1600,615,868,1483,Thursday
2024,2,1,1500,616,650,1266,Thursday
2024,2,1,1400,582,556,1138,Thursday
2024,2,1,1300,572,463,1035,Thursday
2024,2,1,1200,654,401,1055,Thursday
2024,2,1,1100,672,374,1046,Thursday
2024,2,1,1000,670,285,955,Thursday
2024,2,1,900,755,294,1049,Thursday
2024,2,1,800,582,182,764,Thursday
2024,2,1,700,200,89,289,Thursday
2024,2,1,600,101,50,151,Thursday
2024,2,1,500,52,46,98,Thursday
2024,2,1,400,31,46,77,Thursday
2024,2,1,300,29,39,68,Thursday
2024,2,1,200,54,57,111,Thursday
2024,2,1,100,58,46,104,Thursday
2024,1,31,2400,79,85,164,Wednesday
2024,1,31,2300,126,139,265,Wednesday
2024,1,31,2200,181,207,388,Wednesday
2024,1,31,2100,185,234,419,Wednesday
2024,1,31,2000,219,305,524,Wednesday
2024,1,31,1900,337,464,801,Wednesday
2024,1,31,1800,395,786,1181,Wednesday
2024,1,31,1700,452,1091,1543,Wednesday
2024,1,31,1600,459,820,1279,Wednesday
2024,1,31,1500,512,653,1165,Wednesday
2024,1,31,1400,573,567,1140,Wednesday
2024,1,31,1300,537,511,1048,Wednesday
2024,1,31,1200,629,410,1039,Wednesday
2024,1,31,1100,643,358,1001,Wednesday
2024,1,31,1000,659,323,982,Wednesday
2024,1,31,900,798,264,1062,Wednesday
2024,1,31,800,600,200,800,Wednesday
2024,1,31,700,205,89,294,Wednesday
2024,1,31,600,112,47,159,Wednesday
2024,1,31,500,35,46,81,Wednesday
2024,1,31,400,36,46,82,Wednesday
2024,1,31,300,25,46,71,Wednesday
2024,1,31,200,37,43,80,Wednesday
2024,1,31,100,61,61,122,Wednesday
2024,1,30,2400,72,84,156,Tuesday
2024,1,30,2300,120,127,247,Tuesday
2024,1,30,2200,144,176,320,Tuesday
2024,1,30,2100,182,243,425,Tuesday
2024,1,30,2000,265,300,565,Tuesday
2024,1,30,1900,302,435,737,Tuesday
2024,1,30,1800,361,954,1315,Tuesday
2024,1,30,1700,425,1118,1543,Tuesday
2024,1,30,1600,459,784,1243,Tuesday
2024,1,30,1500,474,687,1161,Tuesday
2024,1,30,1400,535,537,1072,Tuesday
2024,1,30,1300,562,489,1051,Tuesday
2024,1,30,1200,617,504,1121,Tuesday
2024,1,30,1100,638,392,1030,Tuesday
2024,1,30,1000,697,471,1168,Tuesday
2024,1,30,900,902,255,1157,Tuesday
2024,1,30,800,605,174,779,Tuesday
2024,1,30,700,203,55,258,Tuesday
2024,1,30,600,107,34,141,Tuesday
2024,1,30,500,47,125,172,Tuesday
2024,1,30,400,22,37,59,Tuesday
2024,1,30,300,30,20,50,Tuesday
2024,1,30,200,32,12,44,Tuesday
2024,1,30,100,51,28,79,Tuesday
2024,1,29,2400,73,37,110,Monday
2024,1,29,2300,85,61,146,Monday
2024,1,29,2200,124,135,259,Monday
2024,1,29,2100,183,193,376,Monday
2024,1,29,2000,223,333,556,Monday
2024,1,29,1900,272,467,739,Monday
2024,1,29,1800,384,933,1317,Monday
2024,1,29,1700,469,1145,1614,Monday
2024,1,29,1600,534,928,1462,Monday
2024,1,29,1500,523,775,1298,Monday
2024,1,29,1400,559,567,1126,Monday
2024,1,29,1300,590,555,1145,Monday
2024,1,29,1200,676,481,1157,Monday
2024,1,29,1100,662,409,1071,Monday
2024,1,29,1000,787,314,1101,Monday
2024,1,29,900,988,274,1262,Monday
2024,1,29,800,576,158,734,Monday
2024,1,29,700,198,91,289,Monday
2024,1,29,600,92,61,153,Monday
2024,1,29,500,37,34,71,Monday
2024,1,29,400,23,32,55,Monday
2024,1,29,300,24,32,56,Monday
2024,1,29,200,26,37,63,Monday
2024,1,29,100,31,43,74,Monday
2024,1,28,2400,57,77,134,Sunday
2024,1,28,2300,103,160,263,Sunday
2024,1,28,2200,120,261,381,Sunday
2024,1,28,2100,161,420,581,Sunday
2024,1,28,2000,206,534,740,Sunday
2024,1,28,1900,280,952,1232,Sunday
2024,1,28,1800,377,1835,2212,Sunday
2024,1,28,1700,498,2340,2838,Sunday
2024,1,28,1600,641,2039,2680,Sunday
2024,1,28,1500,794,1520,2314,Sunday
2024,1,28,1400,962,1395,2357,Sunday
2024,1,28,1300,1114,1216,2330,Sunday
2024,1,28,1200,1233,960,2193,Sunday
2024,1,28,1100,1115,629,1744,Sunday
2024,1,28,1000,1100,376,1476,Sunday
2024,1,28,900,1616,207,1823,Sunday
2024,1,28,800,883,104,987,Sunday
2024,1,28,700,167,50,217,Sunday
2024,1,28,600,43,38,81,Sunday
2024,1,28,500,21,26,47,Sunday
2024,1,28,400,27,34,61,Sunday
2024,1,28,300,21,29,50,Sunday
2024,1,28,200,36,42,78,Sunday
2024,1,28,100,52,70,122,Sunday
2024,1,27,2400,63,110,173,Saturday
2024,1,27,2300,90,236,326,Saturday
2024,1,27,2200,111,373,484,Saturday
2024,1,27,2100,169,513,682,Saturday
2024,1,27,2000,224,730,954,Saturday
2024,1,27,1900,332,1042,1374,Saturday
2024,1,27,1800,502,2058,2560,Saturday
2024,1,27,1700,649,2137,2786,Saturday
2024,1,27,1600,747,1703,2450,Saturday
2024,1,27,1500,907,1074,1981,Saturday
2024,1,27,1400,1082,781,1863,Saturday
2024,1,27,1300,1376,657,2033,Saturday
2024,1,27,1200,1317,557,1874,Saturday
2024,1,27,1100,1242,384,1626,Saturday
2024,1,27,1000,1327,332,1659,Saturday
2024,1,27,900,1908,232,2140,Saturday
2024,1,27,800,1213,133,1346,Saturday
2024,1,27,700,235,65,300,Saturday
2024,1,27,600,82,40,122,Saturday
2024,1,27,500,43,48,91,Saturday
2024,1,27,400,27,34,61,Saturday
2024,1,27,300,49,42,91,Saturday
2024,1,27,200,49,52,101,Saturday
2024,1,27,100,77,61,138,Saturday
2024,1,26,2400,81,136,217,Friday
2024,1,26,2300,120,176,296,Friday
2024,1,26,2200,210,319,529,Friday
2024,1,26,2100,296,336,632,Friday
2024,1,26,2000,439,416,855,Friday
2024,1,26,1900,799,562,1361,Friday
2024,1,26,1800,834,1064,1898,Friday
2024,1,26,1700,982,1196,2178,Friday
2024,1,26,1600,919,943,1862,Friday
2024,1,26,1500,870,735,1605,Friday
2024,1,26,1400,811,646,1457,Friday
2024,1,26,1300,763,628,1391,Friday
2024,1,26,1200,860,528,1388,Friday
2024,1,26,1100,801,406,1207,Friday
2024,1,26,1000,879,340,1219,Friday
2024,1,26,900,1132,279,1411,Friday
2024,1,26,800,635,170,805,Friday
2024,1,26,700,242,102,344,Friday
2024,1,26,600,103,57,160,Friday
2024,1,26,500,51,41,92,Friday
2024,1,26,400,34,53,87,Friday
2024,1,26,300,40,51,91,Friday
2024,1,26,200,54,45,99,Friday
2024,1,26,100,57,78,135,Friday
2024,1,25,2400,109,102,211,Thursday
2024,1,25,2300,126,157,283,Thursday
2024,1,25,2200,201,237,438,Thursday
2024,1,25,2100,246,241,487,Thursday
2024,1,25,2000,309,315,624,Thursday
2024,1,25,1900,481,478,959,Thursday
2024,1,25,1800,537,818,1355,Thursday
2024,1,25,1700,561,1111,1672,Thursday
2024,1,25,1600,600,978,1578,Thursday
2024,1,25,1500,490,619,1109,Thursday
2024,1,25,1400,553,484,1037,Thursday
2024,1,25,1300,558,486,1044,Thursday
2024,1,25,1200,631,420,1051,Thursday
2024,1,25,1100,701,330,1031,Thursday
2024,1,25,1000,813,336,1149,Thursday
2024,1,25,900,972,258,1230,Thursday
2024,1,25,800,607,175,782,Thursday
2024,1,25,700,230,99,329,Thursday
2024,1,25,600,101,39,140,Thursday
2024,1,25,500,55,45,100,Thursday
2024,1,25,400,35,31,66,Thursday
2024,1,25,300,38,53,91,Thursday
2024,1,25,200,38,46,84,Thursday
2024,1,25,100,55,78,133,Thursday
2024,1,24,2400,69,81,150,Wednesday
2024,1,24,2300,114,157,271,Wednesday
2024,1,24,2200,152,207,359,Wednesday
2024,1,24,2100,176,227,403,Wednesday
2024,1,24,2000,267,338,605,Wednesday
2024,1,24,1900,339,411,750,Wednesday
2024,1,24,1800,405,814,1219,Wednesday
2024,1,24,1700,436,1169,1605,Wednesday
2024,1,24,1600,470,899,1369,Wednesday
2024,1,24,1500,505,691,1196,Wednesday
2024,1,24,1400,537,686,1223,Wednesday
2024,1,24,1300,562,514,1076,Wednesday
2024,1,24,1200,660,315,975,Wednesday
2024,1,24,1100,674,260,934,Wednesday
2024,1,24,1000,750,208,958,Wednesday
2024,1,24,900,934,243,1177,Wednesday
2024,1,24,800,576,171,747,Wednesday
2024,1,24,700,209,102,311,Wednesday
2024,1,24,600,98,40,138,Wednesday
2024,1,24,500,41,43,84,Wednesday
2024,1,24,400,32,44,76,Wednesday
2024,1,24,300,32,42,74,Wednesday
2024,1,24,200,13,44,57,Wednesday
2024,1,24,100,55,88,143,Wednesday
2024,1,23,2400,83,74,157,Tuesday
2024,1,23,2300,109,121,230,Tuesday
2024,1,23,2200,141,180,321,Tuesday
2024,1,23,2100,161,196,357,Tuesday
2024,1,23,2000,258,268,526,Tuesday
2024,1,23,1900,300,410,710,Tuesday
2024,1,23,1800,378,783,1161,Tuesday
2024,1,23,1700,397,1036,1433,Tuesday
2024,1,23,1600,401,851,1252,Tuesday
2024,1,23,1500,496,659,1155,Tuesday
2024,1,23,1400,462,548,1010,Tuesday
2024,1,23,1300,505,475,980,Tuesday
2024,1,23,1200,574,414,988,Tuesday
2024,1,23,1100,649,316,965,Tuesday
2024,1,23,1000,671,275,946,Tuesday
2024,1,23,900,862,284,1146,Tuesday
2024,1,23,800,535,181,716,Tuesday
2024,1,23,700,199,113,312,Tuesday
2024,1,23,600,111,58,169,Tuesday
2024,1,23,500,28,58,86,Tuesday
2024,1,23,400,34,54,88,Tuesday
2024,1,23,300,38,34,72,Tuesday
2024,1,23,200,28,38,66,Tuesday
2024,1,23,100,56,27,83,Tuesday
2024,1,22,2400,75,73,148,Monday
2024,1,22,2300,108,123,231,Monday
2024,1,22,2200,131,185,316,Monday
2024,1,22,2100,165,224,389,Monday
2024,1,22,2000,211,254,465,Monday
2024,1,22,1900,273,399,672,Monday
2024,1,22,1800,357,842,1199,Monday
2024,1,22,1700,429,923,1352,Monday
2024,1,22,1600,402,808,1210,Monday
2024,1,22,1500,466,637,1103,Monday
2024,1,22,1400,464,582,1046,Monday
2024,1,22,1300,519,521,1040,Monday
2024,1,22,1200,581,377,958,Monday
2024,1,22,1100,622,330,952,Monday
2024,1,22,1000,731,267,998,Monday
2024,1,22,900,863,290,1153,Monday
2024,1,22,800,575,148,723,Monday
2024,1,22,700,200,95,295,Monday
2024,1,22,600,95,37,132,Monday
2024,1,22,500,35,34,69,Monday
2024,1,22,400,26,24,50,Monday
2024,1,22,300,20,37,57,Monday
2024,1,22,200,32,38,70,Monday
2024,1,22,100,45,43,88,Monday
2024,1,21,2400,57,80,137,Sunday
2024,1,21,2300,87,124,211,Sunday
2024,1,21,2200,121,256,377,Sunday
2024,1,21,2100,146,355,501,Sunday
2024,1,21,2000,198,436,634,Sunday
2024,1,21,1900,315,889,1204,Sunday
2024,1,21,1800,304,1563,1867,Sunday
2024,1,21,1700,393,2251,2644,Sunday
2024,1,21,1600,449,1768,2217,Sunday
2024,1,21,1500,596,1413,2009,Sunday
2024,1,21,1400,730,1175,1905,Sunday
2024,1,21,1300,807,1071,1878,Sunday
2024,1,21,1200,978,946,1924,Sunday
2024,1,21,1100,901,631,1532,Sunday
2024,1,21,1000,992,381,1373,Sunday
2024,1,21,900,1641,218,1859,Sunday
2024,1,21,800,964,120,1084,Sunday
2024,1,21,700,148,60,208,Sunday
2024,1,21,600,60,31,91,Sunday
2024,1,21,500,29,32,61,Sunday
2024,1,21,400,23,40,63,Sunday
2024,1,21,300,27,42,69,Sunday
2024,1,21,200,65,37,102,Sunday
2024,1,21,100,74,76,150,Sunday
2024,1,20,2400,79,113,192,Saturday
2024,1,20,2300,109,176,285,Saturday
2024,1,20,2200,113,273,386,Saturday
2024,1,20,2100,148,464,612,Saturday
2024,1,20,2000,243,561,804,Saturday
2024,1,20,1900,291,916,1207,Saturday
2024,1,20,1800,409,2067,2476,Saturday
2024,1,20,1700,482,2375,2857,Saturday
2024,1,20,1600,572,1707,2279,Saturday
2024,1,20,1500,796,1065,1861,Saturday
2024,1,20,1400,1049,880,1929,Saturday
2024,1,20,1300,1106,643,1749,Saturday
2024,1,20,1200,1142,445,1587,Saturday
2024,1,20,1100,1430,358,1788,Saturday
2024,1,20,1000,1406,251,1657,Saturday
2024,1,20,900,1988,183,2171,Saturday
2024,1,20,800,1211,110,1321,Saturday
2024,1,20,700,238,42,280,Saturday
2024,1,20,600,66,26,92,Saturday
2024,1,20,500,30,26,56,Saturday
2024,1,20,400,25,26,51,Saturday
2024,1,20,300,25,43,68,Saturday
2024,1,20,200,38,55,93,Saturday
2024,1,20,100,50,68,118,Saturday
2024,1,19,2400,99,147,246,Friday
2024,1,19,2300,135,112,247,Friday
2024,1,19,2200,207,211,418,Friday
2024,1,19,2100,286,246,532,Friday
2024,1,19,2000,501,352,853,Friday
2024,1,19,1900,752,491,1243,Friday
2024,1,19,1800,847,890,1737,Friday
2024,1,19,1700,991,1102,2093,Friday
2024,1,19,1600,947,870,1817,Friday
2024,1,19,1500,808,620,1428,Friday
2024,1,19,1400,700,515,1215,Friday
2024,1,19,1300,793,521,1314,Friday
2024,1,19,1200,724,452,1176,Friday
2024,1,19,1100,665,391,1056,Friday
2024,1,19,1000,760,258,1018,Friday
2024,1,19,900,892,250,1142,Friday
2024,1,19,800,574,164,738,Friday
2024,1,19,700,205,90,295,Friday
2024,1,19,600,88,52,140,Friday
2024,1,19,500,41,32,73,Friday
2024,1,19,400,28,50,78,Friday
2024,1,19,300,28,61,89,Friday
2024,1,19,200,54,51,105,Friday
2024,1,19,100,67,66,133,Friday
2024,1,18,2400,115,87,202,Thursday
2024,1,18,2300,132,120,252,Thursday
2024,1,18,2200,192,175,367,Thursday
2024,1,18,2100,205,205,410,Thursday
2024,1,18,2000,284,294,578,Thursday
2024,1,18,1900,393,390,783,Thursday
2024,1,18,1800,457,753,1210,Thursday
2024,1,18,1700,512,874,1386,Thursday
2024,1,18,1600,529,709,1238,Thursday
2024,1,18,1500,533,447,980,Thursday
2024,1,18,1400,514,466,980,Thursday
2024,1,18,1300,536,396,932,Thursday
2024,1,18,1200,526,349,875,Thursday
2024,1,18,1100,558,256,814,Thursday
2024,1,18,1000,616,273,889,Thursday
2024,1,18,900,648,255,903,Thursday
2024,1,18,800,480,144,624,Thursday
2024,1,18,700,213,83,296,Thursday
2024,1,18,600,86,38,124,Thursday
2024,1,18,500,52,33,85,Thursday
2024,1,18,400,26,33,59,Thursday
2024,1,18,300,28,38,66,Thursday
2024,1,18,200,37,34,71,Thursday
2024,1,18,100,61,34,95,Thursday
2024,1,17,2400,97,107,204,Wednesday
2024,1,17,2300,126,124,250,Wednesday
2024,1,17,2200,153,137,290,Wednesday
2024,1,17,2100,168,128,296,Wednesday
2024,1,17,2000,242,177,419,Wednesday
2024,1,17,1900,301,319,620,Wednesday
2024,1,17,1800,396,560,956,Wednesday
2024,1,17,1700,404,752,1156,Wednesday
2024,1,17,1600,383,570,953,Wednesday
2024,1,17,1500,374,462,836,Wednesday
2024,1,17,1400,350,407,757,Wednesday
2024,1,17,1300,394,284,678,Wednesday
2024,1,17,1200,443,326,769,Wednesday
2024,1,17,1100,413,258,671,Wednesday
2024,1,17,1000,525,226,751,Wednesday
2024,1,17,900,656,233,889,Wednesday
2024,1,17,800,446,143,589,Wednesday
2024,1,17,700,199,113,312,Wednesday
2024,1,17,600,86,56,142,Wednesday
2024,1,17,500,44,32,76,Wednesday
2024,1,17,400,34,25,59,Wednesday
2024,1,17,300,33,21,54,Wednesday
2024,1,17,200,41,44,85,Wednesday
2024,1,17,100,68,58,126,Wednesday
2024,1,16,2400,96,76,172,Tuesday
2024,1,16,2300,115,166,281,Tuesday
2024,1,16,2200,139,153,292,Tuesday
2024,1,16,2100,170,194,364,Tuesday
2024,1,16,2000,236,255,491,Tuesday
2024,1,16,1900,298,354,652,Tuesday
2024,1,16,1800,321,636,957,Tuesday
2024,1,16,1700,363,818,1181,Tuesday
2024,1,16,1600,414,635,1049,Tuesday
2024,1,16,1500,357,492,849,Tuesday
2024,1,16,1400,417,438,855,Tuesday
2024,1,16,1300,439,379,818,Tuesday
2024,1,16,1200,526,382,908,Tuesday
2024,1,16,1100,568,316,884,Tuesday
2024,1,16,1000,577,251,828,Tuesday
2024,1,16,900,677,255,932,Tuesday
2024,1,16,800,480,152,632,Tuesday
2024,1,16,700,176,93,269,Tuesday
2024,1,16,600,108,62,170,Tuesday
2024,1,16,500,28,39,67,Tuesday
2024,1,16,400,41,43,84,Tuesday
2024,1,16,300,29,42,71,Tuesday
2024,1,16,200,35,42,77,Tuesday
2024,1,16,100,34,54,88,Tuesday
2024,1,15,2400,59,65,124,Monday
2024,1,15,2300,115,112,227,Monday
2024,1,15,2200,117,154,271,Monday
2024,1,15,2100,162,192,354,Monday
2024,1,15,2000,212,244,456,Monday
2024,1,15,1900,253,377,630,Monday
2024,1,15,1800,365,634,999,Monday
2024,1,15,1700,394,699,1093,Monday
2024,1,15,1600,413,535,948,Monday
2024,1,15,1500,411,454,865,Monday
2024,1,15,1400,448,401,849,Monday
2024,1,15,1300,451,343,794,Monday
2024,1,15,1200,516,352,868,Monday
2024,1,15,1100,437,293,730,Monday
2024,1,15,1000,426,210,636,Monday
2024,1,15,900,463,240,703,Monday
2024,1,15,800,327,130,457,Monday
2024,1,15,700,152,82,234,Monday
2024,1,15,600,71,43,114,Monday
2024,1,15,500,25,26,51,Monday
2024,1,15,400,29,30,59,Monday
2024,1,15,300,26,34,60,Monday
2024,1,15,200,28,28,56,Monday
2024,1,15,100,30,44,74,Monday
2024,1,14,2400,66,73,139,Sunday
2024,1,14,2300,88,100,188,Sunday
2024,1,14,2200,111,167,278,Sunday
2024,1,14,2100,135,253,388,Sunday
2024,1,14,2000,176,268,444,Sunday
2024,1,14,1900,250,377,627,Sunday
2024,1,14,1800,280,531,811,Sunday
2024,1,14,1700,318,536,854,Sunday
2024,1,14,1600,454,535,989,Sunday
2024,1,14,1500,488,543,1031,Sunday
2024,1,14,1400,447,541,988,Sunday
2024,1,14,1300,451,546,997,Sunday
2024,1,14,1200,484,461,945,Sunday
2024,1,14,1100,358,329,687,Sunday
2024,1,14,1000,271,174,445,Sunday
2024,1,14,900,199,104,303,Sunday
2024,1,14,800,152,70,222,Sunday
2024,1,14,700,96,49,145,Sunday
2024,1,14,600,39,28,67,Sunday
2024,1,14,500,20,23,43,Sunday
2024,1,14,400,46,13,59,Sunday
2024,1,14,300,27,24,51,Sunday
2024,1,14,200,23,34,57,Sunday
2024,1,14,100,37,55,92,Sunday
2024,1,13,2400,71,69,140,Saturday
2024,1,13,2300,80,106,186,Saturday
2024,1,13,2200,83,147,230,Saturday
2024,1,13,2100,94,185,279,Saturday
2024,1,13,2000,156,223,379,Saturday
2024,1,13,1900,198,362,560,Saturday
2024,1,13,1800,280,440,720,Saturday
2024,1,13,1700,345,515,860,Saturday
2024,1,13,1600,422,404,826,Saturday
2024,1,13,1500,467,375,842,Saturday
2024,1,13,1400,525,426,951,Saturday
2024,1,13,1300,480,376,856,Saturday
2024,1,13,1200,467,350,817,Saturday
2024,1,13,1100,321,250,571,Saturday
2024,1,13,1000,242,204,446,Saturday
2024,1,13,900,191,147,338,Saturday
2024,1,13,800,133,84,217,Saturday
2024,1,13,700,96,57,153,Saturday
2024,1,13,600,50,32,82,Saturday
2024,1,13,500,29,34,63,Saturday
2024,1,13,400,43,34,77,Saturday
2024,1,13,300,31,31,62,Saturday
2024,1,13,200,35,46,81,Saturday
2024,1,13,100,44,54,98,Saturday
2024,1,12,2400,78,77,155,Friday
2024,1,12,2300,82,109,191,Friday
2024,1,12,2200,115,143,258,Friday
2024,1,12,2100,124,155,279,Friday
2024,1,12,2000,241,204,445,Friday
2024,1,12,1900,344,320,664,Friday
2024,1,12,1800,419,432,851,Friday
2024,1,12,1700,493,498,991,Friday
2024,1,12,1600,511,461,972,Friday
2024,1,12,1500,501,427,928,Friday
2024,1,12,1400,413,371,784,Friday
2024,1,12,1300,359,370,729,Friday
2024,1,12,1200,354,344,698,Friday
2024,1,12,1100,272,282,554,Friday
2024,1,12,1000,268,241,509,Friday
2024,1,12,900,319,205,524,Friday
2024,1,12,800,245,137,382,Friday
2024,1,12,700,123,83,206,Friday
2024,1,12,600,73,35,108,Friday
2024,1,12,500,32,50,82,Friday
2024,1,12,400,51,28,79,Friday
2024,1,12,300,50,38,88,Friday
2024,1,12,200,32,37,69,Friday
2024,1,12,100,68,50,118,Friday
2024,1,11,2400,76,83,159,Thursday
2024,1,11,2300,97,134,231,Thursday
2024,1,11,2200,102,161,263,Thursday
2024,1,11,2100,169,204,373,Thursday
2024,1,11,2000,188,212,400,Thursday
2024,1,11,1900,249,327,576,Thursday
2024,1,11,1800,334,505,839,Thursday
2024,1,11,1700,418,551,969,Thursday
2024,1,11,1600,391,430,821,Thursday
2024,1,11,1500,411,452,863,Thursday
2024,1,11,1400,383,404,787,Thursday
2024,1,11,1300,360,405,765,Thursday
2024,1,11,1200,369,341,710,Thursday
2024,1,11,1100,325,306,631,Thursday
2024,1,11,1000,327,253,580,Thursday
2024,1,11,900,436,270,706,Thursday
2024,1,11,800,351,158,509,Thursday
2024,1,11,700,182,86,268,Thursday
2024,1,11,600,84,49,133,Thursday
2024,1,11,500,31,41,72,Thursday
2024,1,11,400,32,36,68,Thursday
2024,1,11,300,43,44,87,Thursday
2024,1,11,200,44,46,90,Thursday
2024,1,11,100,32,71,103,Thursday
2024,1,10,2400,85,90,175,Wednesday
2024,1,10,2300,109,128,237,Wednesday
2024,1,10,2200,159,227,386,Wednesday
2024,1,10,2100,203,214,417,Wednesday
2024,1,10,2000,195,267,462,Wednesday
2024,1,10,1900,278,350,628,Wednesday
2024,1,10,1800,338,675,1013,Wednesday
2024,1,10,1700,383,779,1162,Wednesday
2024,1,10,1600,398,632,1030,Wednesday
2024,1,10,1500,380,560,940,Wednesday
2024,1,10,1400,409,474,883,Wednesday
2024,1,10,1300,362,386,748,Wednesday
2024,1,10,1200,400,328,728,Wednesday
2024,1,10,1100,439,256,695,Wednesday
2024,1,10,1000,494,242,736,Wednesday
2024,1,10,900,678,238,916,Wednesday
2024,1,10,800,443,150,593,Wednesday
2024,1,10,700,192,104,296,Wednesday
2024,1,10,600,93,68,161,Wednesday
2024,1,10,500,37,32,69,Wednesday
2024,1,10,400,33,20,53,Wednesday
2024,1,10,300,24,22,46,Wednesday
2024,1,10,200,32,27,59,Wednesday
2024,1,10,100,42,63,105,Wednesday
2024,1,9,2400,101,47,148,Tuesday
2024,1,9,2300,100,87,187,Tuesday
2024,1,9,2200,140,153,293,Tuesday
2024,1,9,2100,172,175,347,Tuesday
2024,1,9,2000,209,252,461,Tuesday
2024,1,9,1900,302,367,669,Tuesday
2024,1,9,1800,340,777,1117,Tuesday
2024,1,9,1700,414,892,1306,Tuesday
2024,1,9,1600,423,773,1196,Tuesday
2024,1,9,1500,429,639,1068,Tuesday
2024,1,9,1400,452,471,923,Tuesday
2024,1,9,1300,503,427,930,Tuesday
2024,1,9,1200,523,378,901,Tuesday
2024,1,9,1100,566,309,875,Tuesday
2024,1,9,1000,644,249,893,Tuesday
2024,1,9,900,880,212,1092,Tuesday
2024,1,9,800,522,162,684,Tuesday
2024,1,9,700,211,69,280,Tuesday
2024,1,9,600,101,43,144,Tuesday
2024,1,9,500,42,31,73,Tuesday
2024,1,9,400,29,31,60,Tuesday
2024,1,9,300,26,41,67,Tuesday
2024,1,9,200,27,20,47,Tuesday
2024,1,9,100,38,52,90,Tuesday
2024,1,8,2400,84,76,160,Monday
2024,1,8,2300,99,103,202,Monday
2024,1,8,2200,126,118,244,Monday
2024,1,8,2100,152,163,315,Monday
2024,1,8,2000,206,241,447,Monday
2024,1,8,1900,266,391,657,Monday
2024,1,8,1800,414,712,1126,Monday
2024,1,8,1700,447,892,1339,Monday
2024,1,8,1600,423,767,1190,Monday
2024,1,8,1500,546,608,1154,Monday
2024,1,8,1400,481,487,968,Monday
2024,1,8,1300,516,458,974,Monday
2024,1,8,1200,514,428,942,Monday
2024,1,8,1100,586,322,908,Monday
2024,1,8,1000,627,269,896,Monday
2024,1,8,900,735,252,987,Monday
2024,1,8,800,512,161,673,Monday
2024,1,8,700,190,87,277,Monday
2024,1,8,600,94,38,132,Monday
2024,1,8,500,22,29,51,Monday
2024,1,8,400,28,38,66,Monday
2024,1,8,300,32,49,81,Monday
2024,1,8,200,38,25,63,Monday
2024,1,8,100,29,55,84,Monday
2024,1,7,2400,54,95,149,Sunday
